Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,47840,1112,989,3,32612,Australia/Oceania,0
Fiji,44745,,459,,24908,Australia/Oceania,1
French Polynesia,40178,,353,,33500,Australia/Oceania,1
Marshall Islands,4,,,,4,Australia/Oceania,0
Micronesia,1,,,,1,Australia/Oceania,0
New Caledonia,135,,,,58,Australia/Oceania,0
New Zealand,3227,68,26,,2887,Australia/Oceania,0
Palau,2,,,,,Australia/Oceania,0
Papua New Guinea,17838,,192,,17547,Australia/Oceania,1
Samoa,3,,,,3,Australia/Oceania,0
Solomon Islands,20,,,,20,Australia/Oceania,0
Vanuatu,4,,1,,3,Australia/Oceania,0
Wallis and Futuna,445,,7,,438,Australia/Oceania,0
