Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,Continent,Reliability*
Australia,75342,1732,1098,7,36173,Australia/Oceania,0
Fiji,48986,,535,,35272,Australia/Oceania,1
French Polynesia,40178,,551,,33500,Australia/Oceania,1
Marshall Islands,4,,,,4,Australia/Oceania,0
Micronesia,1,,,,1,Australia/Oceania,0
New Caledonia,701,,1,,58,Australia/Oceania,1
New Zealand,3949,36,27,,3308,Australia/Oceania,0
Palau,2,,,,2,Australia/Oceania,0
Papua New Guinea,18381,,196,,17836,Australia/Oceania,1
Samoa,3,,,,3,Australia/Oceania,0
Solomon Islands,20,,,,20,Australia/Oceania,0
Vanuatu,4,,1,,3,Australia/Oceania,0
Wallis and Futuna,445,,7,,438,Australia/Oceania,0
